Endereço		Local	Nível	Posição	LP	Código	Descrição	Cen	Dep	Status	Qtde	Série	Fabricante	Mês/Ano fabricação
PATIOCEN	6	P1	A	1	132926	397972	TRANSFORMADOR DISTR TRIF 45,0KVA	11	15	DEPS	1	337847	ABB	7/2012
PATIOCEN	6	P1	A	1	171263	397972	TRANSFORMADOR DISTR TRIF 45,0KVA	11	15	DEPS	1	1327386	ITB	11/2020
PATIOCEN	6	P1	A	1	131746	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS MONT	1	329645	ABB	4/2012
PATIOCEN	6	P1	A	1	171953	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS	1	1272109	ROMANG	12/2020
PATIOCEN	6	P1	A	1	159860	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS	1	1085216	Romagnole	3/2017
PATIOCEN	6	P1	A	1	162068	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS	1	1121890	romagnole	-
PATIOCEN	6	P1	A	1	165592	397033	TRANSFORMADOR DISTR TRIF 225KVA	11	15	DEPS	1	1046582225	weg	-
PATIOCEN	6	P1	A	1	127351	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS	1	327873	ABB	11/2011
PATIOCEN	6	P1	A	1	168791	397033	TRANSFORMADOR DISTR TRIF 225KVA	11	15	DEPS MONT	1	1052114390	ROMANG	1/2020
PATIOCEN	6	P1	A	1	157636	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS	1	1046114	itb	1/2017
PATIOCEN	6	P1	A	1	137466	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS	1	858372	ROMAGNOLE	2/2013
PATIOCEN	6	P1	A	1	120143	397971	TRANSFORMADOR DISTR TRIF 30,0KVA	11	15	DEPS	1	317990	ABB	5/2011
PATIOCEN	6	P1	A	1	158630	397972	TRANSFORMADOR DISTR TRIF 45,0KVA	11	15	DEPS MONT	1	1068034	ROMAGNOLE	-
PATIOCEN	6	P1	A	1	173725	397971	TRANSFORMADOR DISTR TRIF 30,0KVA	11	15	DEPS	1	1290434	ROMANG	4/2021
PATIOCEN	6	P1	A	1	151541	397969	TRANSFORMADOR DISTR MONOF 100,0KVA	11	15	DEPS	1	948885	ITB	-
PATIOCEN	6	P1	A	1	151580	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS	1	949870	ITB	-
PATIOCEN	6	P1	A	1	143706	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS	1	914773	ROMAGNOLE	1/2014
PATIOCEN	6	P1	A	1	133931	397972	TRANSFORMADOR DISTR TRIF 45,0KVA	11	15	DEPS	1	833260	ROMAGNOLE	10/2012
PATIOCEN	6	P1	A	1	156615	397970	TRANSFORMADOR DISTR TRIF 15KVA	11	15	DEPS	1	1029672	ROMAGNOLE	6/2016
PATIOCEN	6	P1	A	1	151234	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS	1	983726	ROMAGNOLE	6/2015
PATIOCEN	6	P1	A	1	143448	397977	TRANSFORMADOR DISTR TRIF 112,5KVA AP	11	15	DEPS	1	877598	ITB	4/2014
PATIOCEN	6	P1	A	1	172002	397134	TRANSFORMADOR DISTR TRIF 300KVA	11	15	DEPS	1	1055915633	WEG	2/2021
PATIOCEN	6	P1	A	1	158758	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS	1	1068122	Romagnole	-
PATIOCEN	6	P1	A	1	149524	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS MONT	1	963038	ROMAGNOLE	1/2015
PATIOCEN	6	P1	A	1	149668	397973	TRANSFORMADOR DISTR TRIF 75,0KVA	11	15	DEPS	1	970070	ROMAGNOLE	1/2015
PATIOCEN	6	P1	A	1	137394	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS MONT	1	856467	ROMAGNOLE	2/2013
PATIOCEN	6	P1	A	1	144893	397977	TRANSFORMADOR DISTR TRIF 112,5KVA AP	11	15	DEPS	1	893811	ITB	6/2014
PATIOCEN	6	P1	A	1	45398	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	62406	TRAFO EQUIP ELETRICOS	7/1985
PATIOCEN	6	P1	A	1	163445	395041	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	331998	itaipu	-
PATIOCEN	6	P1	A	1	-	999002	SUCATA CONJ MEDICAO ENCAPSULADO	11	15	-	193	-	-	-
PATIOCEN	6	P1	A	1	65547	397973	TRANSFORMADOR DISTR TRIF 75,0KVA	11	15	DEPS	1	KA1220A046	TRAFO EQUIP ELETRICOS	-
PATIOCEN	6	P1	A	1	138432	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS	1	858269	ROMAGNOLE	3/2013
PATIOCEN	6	P1	A	1	238686	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS	1	...	...	-
PATIOCEN	6	P1	A	1	169812	397973	TRANSFORMADOR DISTR TRIF 75,0KVA	11	15	DEPS	1	1235481	ROMANG	6/2020
PATIOCEN	6	P1	A	1	151013	397973	TRANSFORMADOR DISTR TRIF 75,0KVA	11	15	DEPS	1	983647	ROMAGNOLE	4/2015
PATIOCEN	6	P1	A	1	110037	334975	TRANSFORMADOR DISTR TRIF 45,0KVA AP	11	15	DEPS MONT	1	704315	ROMAGNOLE	6/2009
PATIOCEN	6	P1	A	1	166883	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS	1	1180480	romagnole	-
PATIOCEN	6	P1	A	1	171454	397022	TRANSFORMADOR DISTR TRIF 45,0KVA AP BL	11	15	DEPS	1	1266601	ROMANG	1/2021
PATIOCEN	6	P1	A	1	141796	397001	TRANSFORMADOR DISTR TRIF 150,0KVA	11	15	DEPS	1	907654	ROMAGNOLE	12/2013
PATIOCEN	6	P1	A	1	153914	397973	TRANSFORMADOR DISTR TRIF 75,0KVA	11	15	DEPS	1	972629	ITB	1/2016
PATIOCEN	6	P1	A	1	138221	397974	TRANSFORMADOR DISTR TRIF 112,5KVA	11	15	DEPS	1	859239	ROMAGNOLE	4/2013
PATIOCEN	6	P1	A	1	129451	397972	TRANSFORMADOR DISTR TRIF 45,0KVA	6	15	DEPS	1	810549	ROMAGNOLE	2/2012
PATIODIR	5	PD	A	1	-	314043	REGULADOR TENSAO MONOF 300A 25,6KV 170KV	11	15	-	1	-	-	-
PATIODIR	5	PD	A	1	-	314043	REGULADOR TENSAO MONOF 300A 25,6KV 170KV	11	15	-	1	-	-	-
PATIODIR	5	PD	A	1	152001	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	158100107	COMTRAFO	6/2015
PATIODIR	5	PD	A	1	170996	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS MONT	1	403403	ITAIPU	8/2020
PATIODIR	5	PD	A	1	173608	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	425417	ITAIPU	3/2021
PATIODIR	5	PD	A	1	145729	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	1023796915	WEG	7/2014
PATIODIR	5	PD	A	1	79968	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	124422	MEGA TRANSFORMADORES S. A.	1/1995
PATIODIR	5	PD	A	1	169739	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	391459	ITAIPU	1/2020
PATIODIR	5	PD	A	1	79962	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS MONT	1	124446	MEGA TRANSFORMADORES S. A.	-
PATIODIR	5	PD	A	1	167724	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	362920	itaipu	-
PATIODIR	5	PD	A	1	168132	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	378248	ITAIPU	1/2019
PATIODIR	5	PD	A	1	164170	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	336295	itaipu	-
PATIODIR	5	PD	A	1	168127	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	363406	ITAIPU	1/2019
PATIODIR	5	PD	A	1	160831	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	316714	itaipu	-
PATIODIR	5	PD	A	1	160832	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	316715	itaipu	-
PATIODIR	5	PD	A	1	167728	395041	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	363407	ITAIPU	8/2019
PATIODIR	5	PD	A	1	145730	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	1023621357	CONTRAFO	6/2015
PATIODIR	5	PD	A	1	163444	395041	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	331997	itaipu	-
PATIODIR	5	PD	A	1	167856	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	363403	itaipu	-
PATIODIR	5	PD	A	1	164168	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	336294	itaipu	5/2018
PATIODIR	5	PD	A	1	168137	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	378253	ITAIPU	11/2019
PATIODIR	5	PD	A	1	168144	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	378260	ITAIPU	1/2019
PATIODIR	5	PD	A	1	167723	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	362919	itaipu	-
PATIODIR	5	PD	A	1	168130	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	378246	ITAIPU	1/2019
PATIODIR	5	PD	A	1	170015	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	398385	ITAIPU	8/2020
PATIODIR	5	PD	A	1	164171	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	336297	itaipu	-
PATIODIR	5	PD	A	1	167722	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	LIDI	1	362918	itaipu	-
PATIODIR	5	PD	A	1	168140	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	378256	ITAIPU	1/2019
PATIODIR	5	PD	A	1	151995	395038	TRANSFORMADOR FORCA TRIF 3,0MVA	11	15	DEPS	1	158100101	COMTRAFO	6/2015
PATIODIR	5	PD	A	1	-	356501	SECCIONALIZADOR AUTOM 15,0KV 200A	11	15	-	241	-	-	-
PATIODIR	5	PD	A	1	1026186	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173669	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026206	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173689	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026180	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173663	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026190	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173673	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026196	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173679	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026197	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173680	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026205	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173688	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026207	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173690	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026200	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173683	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026203	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173686	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026185	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173668	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026210	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173726	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026199	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173682	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026204	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173687	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026198	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173681	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	1026191	392006	CONJUNTO MEDICAO MT 34,5KV 34,5/RAIZ3/2	MED	EM05	DEPS	1	-	-	-
PATIODIR	5	PD	A	1	6173674	601294	MEDIDOR ELETR MULTIF 2,5A TRIF 4F 3E	MED	EM05	DEPS	1	-	-	-
PATIOESQ	4	PE	A	1	-	374501	PROTETOR NET 1600A 30KA 216,5V ACOPLADO	11	15	-	10	-	-	-
PATIOESQ	4	PE	A	1	-	374502	PROTETOR NETWORK RED SUB3000A 60KA 216,5	11	15	-	5	-	-	-
PATIOESQ	4	PE	A	1	-	374504	PROTETOR NETWORK 1600A 30KA 380V SUBMERS	11	15	-	1	-	-	-
PATIOESQ	4	PE	A	1	-	374505	PROTETOR NET 1600A 30KA 380V CAIXA PO	11	15	-	2	-	-	-
PATIOESQ	4	PE	A	1	-	374534	PROTETOR NETWORK RED SUB1200A 30KA 216,	11	15	-	2	-	-	-
